Id,time,timestep,maxtimestep,icao24,outliers,callsign,heading,baroaltitude,lat,lon,velocity,vertratecorr,baroaltitudeanalysis,dbaroaltitudeanalysis,tasanalysis,dtasanalysis,baroaltitudekalman,taskalman,segment,modeltype,operator,ukalman,vkalman,tempkalman,temp_surfacekalman,temp1000kalman,temp2000kalman,temp3000kalman,temp4000kalman,temp5000kalman,temp6000kalman,temp7000kalman,temp8000kalman,temp9000kalman,temp10000kalman,temp11000kalman,tempanalysis,target_cas1,target_cas2,target_Mach,mseSpeed,n_cas1,n_cas2,n_mach,fromICAO,toICAO,distance_from_dep,trip_distance,massPast,mseEnergyRatePast,massFutur,mseEnergyRateFutur,u,v,temp,tas
50,1504224736,735,1095,226,0.0230414746544,10959,113.391288597,8945.88,51.6382967909,0.705234190848,241.019072865,4.23076135541,8945.31771158,5.23433074571,236.055135589,-0.00466687533617,8937.81687691,236.085620665,378178,3,36,9.85682542172,9.8147631683,225.988107151,287.655121317,223.033227969,224.407305714,227.062274401,225.885671322,224.960302137,224.319717491,223.772584038,222.902482582,222.040600624,221.280032493,220.607504407,225.939510093,,158.324188889,0.777921741267,1.03120085426,0,41,30,33,683,190700,2.39534e+06,74562.3,2.87059,,,9.86264785551,9.82803166393,225.935868856,236.223255115
51,1504224751,750,1095,226,0.0230414746544,10959,113.439936093,9022.09527125,51.6257779561,0.751807876348,240.546995151,6.17793157344,9030.88707853,6.24043225751,235.734245721,-0.0389435624765,9013.33370424,236.102601478,378178,3,36,9.91918264852,10.0153951732,225.514779462,287.691887228,222.881747596,224.666980198,226.966216093,225.795864565,224.897427011,224.267502982,223.729474931,222.824529353,221.969499655,221.213700645,220.55050648,225.402132763,,158.324188889,0.777921741267,1.03120085426,0,41,30,33,683,194184,2.39534e+06,74395.9,2.60601,,,9.92529640961,10.0295073285,225.458523352,235.797332706
52,1504224766,765,1095,226,0.0230414746544,10959,113.375946945,9128.77533271,51.6129430931,0.799264735575,239.86915333,6.82752,9128.91557426,6.58603264784,234.995218889,-0.0527234697109,9121.41796203,235.319101178,378178,3,36,10.0011077965,10.264182456,224.838944426,287.729124654,222.665980822,225.041178477,226.828944541,225.670746701,224.81363669,224.197478053,223.67120724,222.716906758,221.872969303,221.125000492,220.474335361,224.79141653,,158.324188889,0.777921741267,1.03120085426,0,41,30,33,683,197740,2.39534e+06,74095.1,3.35243,,,10.00605019,10.2757336978,224.792305136,235.143666864
53,1504224781,780,1095,226,0.0230414746544,10959,113.360717357,9227.99982249,51.6001521092,0.847023707682,238.721972045,5.68955935278,9222.61071832,5.80210991026,234.342607252,-0.0304893012161,9217.85061183,234.134821577,378178,3,36,10.037641358,10.3753762042,224.468919223,287.766516802,222.46874986,225.371574125,226.706432403,225.558250224,224.739300831,224.135588962,223.597760215,222.6206835,221.786146861,221.045877529,220.406285607,224.458806746,,158.324188889,0.777921741267,1.03120085426,0,41,30,33,683,201313,2.39534e+06,74537,3.91916,,,10.0377984331,10.3696952843,224.447365053,234.008505554
54,1504224796,795,1095,226,0.0230414746544,10959,113.473970992,9304.02,51.587445488,0.894281454209,238.926425406,4.66028806849,9303.37782235,5.08600700239,234.069634397,-0.00951670025715,9295.802832,234.161008622,378178,3,36,10.0509508095,10.4151520403,224.313641663,287.803270984,222.303521222,225.635853652,226.606790817,225.465418101,224.678450772,224.085230961,223.510650185,222.541692906,221.714091206,220.98067594,220.350069472,224.29746972,,158.324188889,0.777921741267,1.03120085426,0,41,30,33,683,204853,2.39534e+06,74232.5,3.87539,,,10.0513434773,10.4111926536,224.296099411,234.246458065
55,1504224811,810,1095,226,0.0230414746544,10959,113.360717357,9380.22,51.5746559093,0.941653618885,238.721972045,5.36342809256,9379.2983279,5.13251897352,233.95041769,-0.00896776882785,9370.41222667,234.104034431,378178,3,36,10.0695888143,10.4677171994,224.162278713,287.839884683,222.185648748,225.887510827,226.511018052,225.375915466,224.620756259,224.037602032,223.427360395,222.465952437,221.644798732,220.918484522,220.296361847,224.143210287,,158.324188889,0.777921741267,1.03120085426,0,41,30,33,683,208405,2.39534e+06,74153.3,3.83653,,,10.0703607706,10.4637418905,224.141233678,234.021637775
56,1504224826,825,1095,226,0.0230414746544,10959,113.410002726,9456.43541022,51.5671707412,0.969467163086,238.250200336,5.20192,9458.38532147,5.3934794316,233.754755268,-0.0173563044584,9446.93988004,233.869550773,378178,3,36,10.0849533577,10.4903486521,224.001554699,287.860751634,222.474902872,226.146374308,226.414608714,225.2892017,224.56700136,223.992667273,223.344856175,222.392812535,221.579516282,220.86056643,220.246500019,223.977026901,,158.324188889,0.777921741267,1.03120085426,0,41,30,33,683,210489,2.39534e+06,74521.1,3.59358,,,10.0858594133,10.4869256026,223.981203178,233.559195854
57,1504224841,840,1095,226,0.0230414746544,10959,113.572642233,9547.86,51.5492679721,1.0353975972,237.983039916,5.20126907874,9539.77853111,5.41502502785,233.46187597,-0.0207645969479,9536.6690174,233.381907805,378178,3,36,10.1040309868,10.5942692536,223.815677733,287.891381608,222.805047443,226.441111438,226.295067533,225.179860846,224.496708656,223.932440238,223.239538549,222.296404649,221.489047197,220.783515916,220.180910519,223.808975727,,158.324188889,0.777921741267,1.03120085426,0,41,30,33,683,215441,2.39534e+06,73970,3.54969,,,10.1054979733,10.5913793257,223.79156947,233.361791455
58,1504224856,855,1095,226,0.0230414746544,10959,113.572642233,9616.45525597,51.5363142217,1.08327220761,237.983039916,5.32021532338,9621.40190936,5.54502896271,233.107742954,-0.0280744285652,9607.55309285,233.384336589,378178,3,36,10.1097708331,10.6762695613,223.667510424,287.900313239,223.068780371,226.669391364,226.199769428,225.095489117,224.441954996,223.883990675,223.154618998,222.21915242,221.418008587,220.72375877,220.148442804,223.637651513,,158.324188889,0.777921741267,1.03120085426,0,41,30,33,683,219036,2.39534e+06,74062.9,3.51731,,,10.1111336132,10.6746095478,223.648310987,233.394501809
59,1504224871,870,1095,226,0.0230414746544,10959,113.647290844,9704.1184932,51.5286912428,1.11126237007,237.27498997,6.34052968112,9707.22777602,5.85303019221,232.592864965,-0.0400132660934,9691.88329934,232.903440142,378178,3,36,10.1205562876,10.7210731103,223.487757092,287.904868621,223.385945657,226.943047633,226.093564877,225.029193916,224.384593602,223.834030305,223.062179173,222.137441442,221.345266892,220.662172388,220.142060985,223.454833426,,158.324188889,0.777921741267,1.03120085426,0,41,30,33,683,221141,2.39534e+06,73954.4,3.56979,,,10.1225686366,10.7192975805,223.461499801,232.716220481
60,1504224886,885,1095,226,0.0230414746544,10959,113.7221239,9799.35800495,51.5105080771,1.17755271547,236.569298247,5.59184278929,9793.7122856,5.57001658351,231.992975882,-0.037325657621,9789.17372477,232.164701251,378178,3,36,10.1386669038,10.8639540528,223.280519197,287.916925588,223.740468159,227.224895565,225.965149582,224.945550046,224.310952962,223.768933581,222.946968731,222.032348012,221.250899996,220.583008602,220.127064336,223.270760633,,158.324188889,0.777921741267,1.03120085426,0,41,30,33,683,226134,2.39534e+06,73291.8,4.04156,,,10.1406420714,10.8634556567,223.258629131,232.08002402
61,1504224901,900,1095,226,0.0230414746544,10959,113.669542627,9875.52761655,51.4998990351,1.2162917266,235.912397533,4.8768,9873.41722292,5.09842979186,231.509570936,-0.027689083021,9865.91026055,231.575679793,378178,3,36,10.1550474867,10.954236111,223.115263905,287.923272757,224.020056408,227.113644431,225.867735876,224.883719561,224.256910335,223.721542685,222.860557413,221.954614874,221.182655533,220.525596028,220.118417963,223.099153577,,158.324188889,0.777921741267,1.03120085426,0,41,30,33,683,229052,2.39534e+06,73893.3,3.73287,,,10.157065383,10.9542860217,223.094627253,231.438048678
62,1504224916,915,1095,226,0.0230414746544,10959,113.657996999,9944.13097521,51.4849559348,1.27091729842,235.891507248,4.71251675658,9948.20727778,4.91736664631,231.130007876,-0.023693281732,9938.75174749,231.461351123,378178,3,36,10.1755827049,11.0938209777,222.956548504,287.932441063,224.279337758,227.005759595,225.772090765,224.821250955,224.201890495,223.672884955,222.77392894,221.875005225,221.112930851,220.467369418,220.10635887,222.936220142,,158.324188889,0.777921741267,1.03120085426,0,41,30,33,683,233167,2.39534e+06,73283,2.95968,,,10.1768352937,11.09425441,222.944980832,231.460624757
63,1504224931,930,1095,226,0.0230414746544,10959,113.708238238,10012.7555952,51.4727009719,1.31559175154,235.420389167,5.20837078816,10021.8300004,4.87548146084,230.832750181,-0.0135319652142,10004.1882443,231.057905174,378178,3,36,10.1959699445,11.2158904193,222.812650027,287.939462998,224.511237703,226.91030733,225.687739455,224.766757646,224.154042127,223.630712136,222.697721895,221.805280963,221.052820599,220.417164535,220.096606848,222.774712359,,158.324188889,0.777921741267,1.03120085426,0,41,30,33,683,236535,2.39534e+06,73730.1,3.66924,,,10.1981189456,11.2170943118,222.794216023,231.040477997
64,1504224946,945,1095,226,0.0230414746544,10959,113.720538862,10100.325225,51.4606504778,1.35977978525,234.880821213,4.11724868092,10090.4346609,4.08299638958,230.854389742,0.0221306347431,10091.0569051,230.534888962,378178,3,36,10.22454529,11.3482950384,222.62139238,287.946251642,224.818988885,226.787615079,225.580154941,224.698895365,224.094850018,223.578925357,222.601521208,221.718489072,220.979373612,220.355611819,220.087083381,222.622729245,,158.324188889,0.777921741267,1.03120085426,0,41,30,33,683,239864,2.39534e+06,73165.2,4.18796,,,10.2270238219,11.3501300507,222.601492037,230.540459163
65,1504224961,960,1095,226,0.0230414746544,10959,113.777024067,10142.22,51.4469263109,1.40953063965,235.544896111,2.60096,10142.6680532,2.9837470513,231.518058566,0.0620336997878,10138.7204111,231.03777913,378178,3,36,10.2464725519,11.4965106487,222.512368925,287.953619891,224.980915551,226.715832275,225.515640669,224.655823479,224.056724307,223.545024252,222.541439527,221.661902102,220.931575556,220.316181217,220.076438249,222.503856951,,158.324188889,0.777921741267,1.03120085426,0,41,30,33,683,243621,2.39534e+06,73138.2,4.16998,,,10.2474789719,11.4974310372,222.50482284,231.26740142
66,1504224976,975,1095,226,0.0230414746544,10959,114.063428363,10172.7152407,51.434261309,1.4554695134,237.194391091,1.95202054077,10185.2604638,2.89584356822,232.516087249,0.0626864338408,10171.0917953,232.519050963,378178,3,36,10.2647518908,11.6344118309,222.435683011,287.960103247,225.087768166,226.664817848,225.469122327,224.623825817,224.028221161,223.519505828,222.49709328,221.619113693,220.895693859,220.286879246,220.066727416,222.404999133,,158.324188889,0.777921741267,1.03120085426,0,41,30,33,683,247091,2.39534e+06,73064.3,4.23204,,,10.2652489359,11.6349351645,222.432164505,233.036410267
67,1504224991,990,1095,226,0.0230414746544,10959,114.063428363,10233.6753791,51.4206986728,1.50391006207,237.194391091,3.57697255432,10232.2865603,3.33608116666,233.257323195,0.037145445806,10229.0264129,233.065442367,378178,3,36,10.2933103299,11.7931573435,222.301938053,287.966527635,225.284586159,226.580567982,225.394010079,224.575016567,223.985337609,223.450002695,222.42776913,221.554663315,220.84275998,220.24314794,220.056552203,222.294856895,,158.324188889,0.777921741267,1.03120085426,0,41,30,33,683,250762,2.39534e+06,72547.1,4.62174,,,10.2948192687,11.7949386963,222.291841205,233.084676105
68,1504225006,1005,1095,226,0.0230414746544,10959,114.012858878,10287.,51.4091201793,1.54562133529,237.664219712,2.5993424891,10284.8196239,3.7343946863,233.638322252,0.0109794732099,10281.4643759,233.377859527,378178,3,36,10.3202255692,11.9356344549,222.180071619,287.971806408,225.461688353,226.505120334,225.326891713,224.531769899,223.947434979,223.382853952,222.36587091,221.497249648,220.79627337,220.204765747,220.04791854,222.17277247,,158.324188889,0.777921741267,1.03120085426,0,41,30,33,683,253918,2.39534e+06,72556.5,4.62821,,,10.3221067656,11.9380376468,222.168030827,233.582462356
69,1504225021,1020,1095,226,0.0230414746544,10959,113.962488975,10332.72,51.3949584961,1.59672917546,238.13423274,5.20192,10348.0843209,4.79061077414,233.452831753,-0.0383412999679,10328.3783569,233.992934552,378178,3,36,10.3499840501,12.1094320024,222.067125467,287.9782219,225.616309922,226.435187982,225.263820245,224.490095668,223.91071947,223.319813488,222.306396513,221.440821086,220.751131599,220.167906912,220.037462178,222.024126717,,158.324188889,0.777921741267,1.03120085426,0,41,30,33,683,257785,2.39534e+06,72779.7,4.32227,,,10.3515428977,12.1115891486,222.057642815,234.092544412
70,1504225036,1035,1095,226,0.0230414746544,10959,114.114916451,10424.2673235,51.3822652526,1.64695739746,236.71813594,5.52704,10426.3101066,5.42387584733,232.620891842,-0.0633311740436,10417.6819977,232.875581067,378178,3,36,10.2868084017,12.1731171797,222.198540903,287.985431624,225.916989877,226.312606381,225.155972064,224.423028397,223.852506281,223.211372724,222.208233621,221.351436686,220.681000255,220.109758874,220.027613033,222.232765135,,158.324188889,0.777921741267,1.03120085426,0,41,30,33,683,261522,2.39534e+06,72247.2,4.06974,,,10.2760513163,12.1606071473,222.224665585,232.810480449
71,1504225051,1050,1095,226,0.0230414746544,10959,114.102234501,10508.0406559,51.3698358051,1.68655395508,235.575473599,4.55037365816,10504.0785503,4.75943126249,231.812361005,-0.0379846741494,10499.7304988,231.842770544,378178,3,36,10.1662118358,12.1404129994,222.512997148,287.988282257,226.190655791,226.20221618,225.058969544,224.363189923,223.800517574,223.113149511,222.119841528,221.275734499,220.619123991,220.058302597,220.019362858,222.530080083,,158.324188889,0.777921741267,1.03120085426,0,41,30,33,683,264597,2.39534e+06,72238.1,4.07089,,,10.152892922,12.1248939765,222.545638551,231.759024179
72,1504225066,1065,1095,226,0.0230414746544,10959,114.152975153,10572.770861,51.3583839546,1.74674987793,235.105135982,2.92608,10565.8748411,3.44844667097,231.591563727,0.0106891079581,10563.8340728,231.426050655,378178,3,36,10.0846122133,12.2014003757,222.752013046,288.000289042,226.397091182,226.111130363,224.977758763,224.31174466,223.755901847,223.031795383,222.043746889,221.209985393,220.565252263,220.014575525,220.008707214,222.759969622,,158.324188889,0.777921741267,1.03120085426,0,41,30,33,683,268879,2.39534e+06,71790.2,2.86975,,,10.070557211,12.1850285046,222.786840784,231.404311131
73,1504225081,1080,1095,226,0.0230414746544,10959,113.937108786,10609.5926874,51.3444429622,1.77731549879,235.835965411,2.51929440092,10608.8544206,2.38254596289,232.089397225,0.0510432791337,10603.9323452,231.926509179,378178,3,36,10.0328289106,12.2269456634,222.899493666,287.99743892,226.525940259,226.055047123,224.927305899,224.279424064,223.727367574,222.98008499,221.995855344,221.169481623,220.531779771,220.001494934,220.001494934,222.918596309,,158.324188889,0.777921741267,1.03120085426,0,41,30,33,683,271483,2.39534e+06,72235.9,2.7257,,,10.0240368418,12.2166766788,222.92146051,232.131152806
74,1504225096,1095,1095,226,0.0230414746544,10959,114.005373363,10639.4402249,51.3320490576,1.82176454358,236.897149369,2.0605446072,10640.4700588,1.92418126941,232.977889869,0.062797769431,10634.6846338,233.024601051,378178,3,36,10.0014113136,12.308068613,223.00876688,288.00157027,226.620621891,226.008077961,224.893302986,224.250992332,223.702384668,222.936663614,221.953640918,221.132375183,220.501838582,219.992908528,219.992908528,223.031141842,,158.324188889,0.777921741267,1.03120085426,0,41,30,33,683,274855,2.39534e+06,71869.7,2.24629,,,9.99411718416,12.2995426602,223.027160186,233.27357144
75,1504224001,0,1320,573,0.,745,55.9960625481,685.8,43.3596370261,77.0499409286,94.1845558172,3.22992159556,677.851351676,11.0321065099,93.5863935255,0.161975200243,685.8,92.9002404122,378179,6,27,0.790769862389,1.04184418522,296.430232706,300.038075233,290.28972646,282.679755631,275.519502446,268.621445211,261.481677973,253.881336625,245.437063713,236.726281103,229.479208388,225.046396877,223.620786333,296.473801274,137.366638184,156.038474804,0.779128801091,0.546421647374,7,43,20,21,76,1135.45,3.12167e+06,,,84933.6,12.1034,0.790769862389,1.04184418522,296.430232706,92.9473125425
76,1504224016,15,1320,573,0.,745,56.0931705648,835.867688944,43.3675107588,77.065999828,97.753719383,12.2586309216,843.298144241,10.9414880339,96.0871909761,0.187038385198,816.783290634,96.1012486574,378179,6,27,0.913452771351,0.876639705422,295.784823636,300.04461203,289.310346907,281.734734376,274.594338696,267.730281611,260.506108834,252.81814337,244.298465317,235.602295772,228.6803842,224.836102719,223.41155199,295.671077121,137.366638184,156.038474804,0.779128801091,0.546421647374,7,43,20,21,76,2682.23,3.12167e+06,,,85151.3,11.2645,0.913931891644,0.825373568524,295.702923402,96.5349346793
77,1504224031,30,1320,573,0.,745,55.1226354106,1013.95635615,43.375016126,77.080969411,99.0793515594,7.45658213771,997.725080216,9.31793847453,99.9711452323,0.353862104076,999.332267952,97.4029353269,378179,6,27,0.915966235608,0.369325198751,294.992634359,300.051251902,287.934062598,280.431868405,273.333903,266.411319019,259.16854334,251.363417757,242.741641793,234.068440376,227.591718318,224.556645116,222.986099662,295.003092869,137.366638184,156.038474804,0.779128801091,0.546421647374,7,43,20,21,76,4148.23,3.12167e+06,,,85374.1,10.2985,0.907701385171,0.341885401701,294.897546336,98.1394858905
78,1504224046,45,1320,573,0.,745,26.918643243,1113.70574139,43.3857487164,77.093163871,107.686018684,7.20323163263,1122.6525741,7.60316501585,106.445434188,0.473969631257,1102.33322179,105.574666834,378179,6,27,0.873480890918,0.150247346488,294.350310032,300.06265218,287.139555053,279.669118319,272.630119311,265.656760764,258.422424713,250.552399188,241.871156553,233.212238032,226.977387293,224.396536541,222.749939816,294.219707721,137.366638184,156.038474804,0.779128801091,0.546421647374,7,43,20,21,76,5669.12,3.12167e+06,,,85550.6,9.48412,0.867373192958,0.128959557607,294.277181146,107.180735419
79,1504224061,60,1320,573,0.,745,355.034844572,1236.540126,43.4004393016,77.0954828208,114.135276344,8.27390924827,1230.09943651,6.69859556543,113.308675527,0.425888619337,1220.70486654,113.002394542,378179,6,27,0.836154385677,-0.0948274539986,293.643405192,300.08141399,286.238148681,278.793995456,271.83306811,264.799901289,257.571963879,249.576058104,240.790423166,232.333827643,226.277990181,224.217156593,222.484249184,293.583768547,137.366638184,156.038474804,0.779128801091,0.546421647374,7,43,20,21,76,6976.2,3.12167e+06,,,85623.2,9.23452,0.827544015244,-0.125111619525,293.542915062,114.334437211
80,1504224076,75,1320,573,0.,745,322.603902632,1318.83873314,43.414444333,77.0870662642,118.26239176,5.50234738593,1323.46098702,5.85911723267,119.348535827,0.395659211593,1312.74281857,117.990500021,378179,6,27,0.807464609122,-0.294232335365,293.122332226,300.10187493,285.544313124,278.120779541,271.184234011,264.138901106,256.915513845,248.724682934,239.948967051,231.734941682,225.737705728,224.080629819,222.282085424,293.05498481,137.366638184,156.038474804,0.779128801091,0.546421647374,7,43,20,21,76,7890.36,3.12167e+06,,,85506.1,9.37931,0.803888947423,-0.306366367742,293.084019899,118.994866289
81,1504224091,90,1320,573,0.,745,297.77857602,1408.03373412,43.423812178,77.0681636888,124.304089566,6.5024,1409.84626023,5.69948023542,125.544641906,0.438736381926,1397.00959686,124.214341384,378179,6,27,0.762645328764,-0.482618306964,292.651527982,300.118975991,284.904222774,277.514981226,270.600843654,263.537505946,256.241541954,247.953833596,239.190520354,231.195643776,225.393127143,223.962387342,222.101644777,292.571583147,137.366638184,156.038474804,0.779128801091,0.546421647374,7,43,20,21,76,8284.27,3.12167e+06,,,85201.6,9.22178,0.755377161039,-0.505575077414,292.582865123,125.208075976
82,1504224106,105,1320,573,0.,745,293.023908113,1495.90476265,43.4309751713,77.046767127,131.53300173,5.20192,1492.18936843,5.2186246868,132.677471746,0.51079995078,1488.72821973,131.067073407,378179,6,27,0.718460115175,-0.611824454613,292.077746153,300.133762982,284.206277837,276.864989763,269.96935015,262.887437386,255.467123762,247.124627954,238.376717998,230.61665062,225.247814292,223.838576665,221.909260304,292.05013132,137.366638184,156.038474804,0.779128801091,0.546421647374,7,43,20,21,76,8788.2,3.12167e+06,,,84871.3,9.17898,0.718709006891,-0.607209698937,292.020498551,132.43223981
83,1504224121,120,1320,573,0.,745,291.146804493,1572.44267114,43.437774861,77.023129983,139.74893211,5.0857526979,1567.85448144,5.01614277045,140.583291596,0.527870016685,1565.13379557,139.032410083,378179,6,27,0.706385154701,-0.58677872492,291.517609435,300.14833552,283.634806739,276.33242806,269.447655281,262.347054387,254.827256529,246.439568177,237.705754692,230.138836033,225.1285792,223.737448328,221.751964883,291.49590701,137.366638184,156.038474804,0.779128801091,0.546421647374,7,43,20,21,76,9632.61,3.12167e+06,,,84539.1,9.2853,0.70618750115,-0.582006570514,291.45932115,140.61782337
84,1504224136,135,1320,573,0.,745,291.087266861,1646.74127474,43.4447610186,76.998180684,147.274434889,5.56208105546,1650.39142392,6.335082989,147.910478178,0.427094328184,1637.16612332,146.655986623,378179,6,27,0.682199553706,-0.567497178908,290.987804626,300.163493393,283.098781712,275.837083753,268.957213323,261.799352176,254.228757201,245.798407337,237.078765271,229.691589269,225.0176202,223.644509403,221.606671362,290.882376774,137.366638184,156.038474804,0.779128801091,0.546421647374,7,43,20,21,76,10859.1,3.12167e+06,84291.3,19.0052,84201.7,9.27338,0.681388541584,-0.561240982301,290.911460704,148.112383664
85,1504224151,150,1320,573,0.,745,291.550428328,1760.5872286,43.4522025926,76.9721073539,152.658169005,10.0943884202,1766.29824829,9.2034168436,152.893001966,0.232384260277,1744.20334501,152.723286227,378179,6,27,0.639981540893,-0.568433496932,290.157032181,300.185010151,282.310255988,275.0919563,268.223845169,260.995862938,253.351563735,244.855727085,236.15601254,229.032133923,224.859273952,223.519043702,221.400186645,289.983243589,137.366638184,156.038474804,0.779128801091,0.546421647374,7,43,20,21,76,12429.9,3.12167e+06,85171.7,18.9074,83860.2,9.12034,0.639480702693,-0.559945453893,290.028127128,153.458892067
86,1504224166,165,1320,573,0.,745,292.1399255,1923.71240499,43.4599105485,76.9457025511,153.844728034,11.3792,1922.19260634,11.2960780184,155.163348761,0.0876074786807,1907.79570482,154.413564843,378179,6,27,0.609163997109,-0.579051580185,288.901144267,300.207990339,281.102457932,273.97610034,267.085719657,259.78461263,252.032805168,243.440656534,234.772657132,228.043690683,224.62604462,223.194603147,221.086574973,288.789938403,137.366638184,156.038474804,0.779128801091,0.546421647374,7,43,20,21,76,14228.2,3.12167e+06,87322.3,14.7786,83516.2,8.9655,0.609538979559,-0.572973217859,288.778208407,154.625552706
87,1504224181,180,1320,573,0.,745,292.473366215,2099.25996269,43.4678613831,76.9191589049,154.769004683,11.5830028798,2097.91175774,11.9869101065,155.95865106,0.0304186976,2081.90604469,155.387501249,378179,6,27,0.646087874584,-0.720973486852,287.519751235,300.232378092,279.815217368,272.814189,265.795623,258.517538851,250.655004749,241.963562947,233.33104347,227.01325684,224.387021748,222.812287729,220.761048526,287.389916346,137.366638184,156.038474804,0.779128801091,0.546421647374,7,43,20,21,76,16182,3.12167e+06,88870.5,11.3778,83156.3,8.83023,0.653954656948,-0.728056186664,287.378989557,155.652172809
88,1504224196,195,1320,573,0.,745,292.824439675,2278.39607478,43.4758764339,76.8927977358,155.165213983,12.2316657738,2278.07181253,11.8858825918,156.384071288,0.0334586889976,2258.32918449,156.028287733,378179,6,27,0.711240611031,-0.919510996791,286.121862151,300.257819615,278.513112847,271.62566179,264.512105645,257.256664921,249.172631035,240.380706265,232.048316287,225.991247336,224.154938647,222.43511722,220.440126483,285.964525779,137.366638184,156.038474804,0.779128801091,0.546421647374,7,43,20,21,76,18217.1,3.12167e+06,90498.9,3.51928,82776.6,8.67242,0.72091014065,-0.928994774588,285.961944235,156.191104797
89,1504224211,210,1320,573,0.,745,292.95760491,2454.58335057,43.4840316914,76.8663286622,155.632757138,10.40384,2450.70216655,11.1135595089,157.109186646,0.0649432483453,2437.8564823,156.547984711,378179,6,27,0.789066625462,-1.14597112431,284.723540354,300.28456897,277.207916337,270.349769738,263.230052428,255.857540081,247.532382682,238.775015114,230.899024499,225.283655526,223.928868808,222.06180536,220.122717198,284.622941545,137.366638184,156.038474804,0.779128801091,0.546421647374,7,43,20,21,76,20327.6,3.12167e+06,90016,3.08616,82418.3,8.47725,0.797615223859,-1.1549039355,284.592572529,156.819470979
90,1504224226,225,1320,573,0.,745,292.892737479,2609.10727095,43.4922388966,76.8396148821,157.372231302,10.6680201058,2614.69272525,10.9125268722,158.200739456,0.0735449530389,2593.94125976,158.150858683,378179,6,27,0.878174082445,-1.31131958153,283.519808638,300.312593946,276.088821887,269.260527113,262.121853068,254.553075353,246.131906382,237.406224455,229.91883097,225.055495639,223.741124515,221.746956732,219.855415591,283.358215033,137.366638184,156.038474804,0.779128801091,0.546421647374,7,43,20,21,76,22497.8,3.12167e+06,89781.2,2.64707,82041.6,8.13608,0.887847405068,-1.31169094662,283.401675853,158.702750782
91,1504224241,240,1320,573,0.,745,292.745264437,2775.75484202,43.5005276911,76.8126129389,158.337848611,11.05408,2781.04773152,11.2785821697,159.176904459,0.0563805249237,2760.39121727,159.4262378,378179,6,27,0.973325974804,-1.45438612335,282.240680354,300.341984075,274.945447043,268.118973581,260.865009652,253.186181376,244.665817867,235.9755841,228.893991317,224.820989065,223.548649785,221.419366288,219.272251025,282.081675182,137.366638184,156.038474804,0.779128801091,0.546421647374,7,43,20,21,76,24722.5,3.12167e+06,89702.5,2.79672,81671.1,7.76316,0.982844842498,-1.45418292472,282.122385577,159.80938816
92,1504224256,255,1320,573,0.,745,292.781933641,2943.75039512,43.5088308882,76.7854513272,159.02284646,11.1524282447,2951.03373201,11.2287295297,160.052187999,0.0711327463279,2927.30759906,160.436299684,378179,6,27,1.06449509657,-1.58642830071,280.96549582,300.372583126,273.823976836,266.944619349,259.626093592,251.839929646,243.22323112,234.570105986,227.886802669,224.594227427,223.199338524,221.099694766,218.673189639,280.78502256,137.366638184,156.038474804,0.779128801091,0.546421647374,7,43,20,21,76,26982,3.12167e+06,89554.5,2.96625,81326.3,7.4837,1.07440651745,-1.58557846658,280.840376568,160.630813614
93,1504224271,270,1320,573,0.,745,292.591409137,3117.01879102,43.5170940569,76.758281012,159.358941807,11.0861994817,3109.10910989,9.42751148702,161.814908078,0.185263599833,3097.74625503,160.961212586,378179,6,27,1.23892831005,-1.69287485013,279.675856206,300.404215166,272.704578807,265.680820773,258.383104601,250.490376226,241.778593751,233.164767738,226.879418933,224.371158766,222.824957746,220.782064766,218.076637623,279.590983958,137.366638184,156.038474804,0.779128801091,0.546421647374,7,43,20,21,76,29257.9,3.12167e+06,89107.7,2.02362,81011,7.38018,1.26923940982,-1.68825644962,279.531963151,161.182904144
94,1504224286,285,1320,573,0.,745,292.531956712,3231.95022532,43.5254436879,76.7306098308,163.785030752,4.22656,3223.95593357,5.87228047937,166.132544262,0.390402001088,3225.12469544,164.528610594,378179,6,27,1.42563781564,-1.76633042825,278.724002877,300.437392075,271.869849364,264.750463986,257.467491702,249.434864138,240.629121433,232.226149302,226.138391122,224.210733304,222.553782666,220.552768431,217.642602545,278.732634339,137.366638184,156.038474804,0.779128801091,0.546421647374,7,43,20,21,76,31586.3,3.12167e+06,88886.1,2.71646,80690.9,7.3741,1.43622232841,-1.76375063616,278.673616284,165.790996934
95,1504224301,300,1320,573,0.,745,292.496103562,3293.65466841,43.5341515245,76.7018747196,171.074774208,3.90144,3294.94257512,4.08464119318,172.937985892,0.487751662145,3288.31200905,171.711404519,378179,6,27,1.51045866696,-1.84164264598,278.251699514,300.473011537,271.417628182,264.29284513,257.015402452,248.845853641,240.053517266,231.812955243,225.771369065,224.134188788,222.425163117,220.445516637,217.43419945,278.203014804,137.366638184,156.038474804,0.779128801091,0.546421647374,7,43,20,21,76,34019.7,3.12167e+06,88523.3,2.61055,80338.7,7.2796,1.51867438145,-1.83885470322,278.212468597,173.185077318
